Image_Index,True_Label,Predicted_Label,U,FM1,FM2,FM3,C
26734,1,1,1.0,1.0,0.0,0.0,True
26735,1,1,1.0,1.0,0.0,0.0,True
26736,3,7,4.0,0.4,0.3,0.2,False
26737,0,0,2.0,0.9,0.1,0.0,True
26738,9,9,2.0,0.8,0.2,0.0,True
26739,1,1,1.0,1.0,0.0,0.0,True
26740,4,9,2.0,0.6,0.4,0.0,False
26741,9,9,2.0,0.9,0.1,0.0,True
26742,6,6,5.0,0.5,0.2,0.1,True
26743,1,1,2.0,0.9,0.1,0.0,True
26744,0,0,2.0,0.7,0.3,0.0,True
26745,7,7,2.0,0.9,0.1,0.0,True
26746,1,1,1.0,1.0,0.0,0.0,True
26747,0,0,4.0,0.5,0.3,0.1,True
26748,3,3,2.0,0.9,0.1,0.0,True
26749,3,3,2.0,0.9,0.1,0.0,True
26750,9,9,2.0,0.9,0.1,0.0,True
26751,2,2,3.0,0.7,0.2,0.1,True
26752,4,4,3.0,0.6,0.3,0.1,True
26753,5,5,3.0,0.5,0.3,0.2,True
26754,3,3,3.0,0.7,0.2,0.1,True
26755,4,4,1.0,1.0,0.0,0.0,True
26756,3,3,3.0,0.8,0.1,0.1,True
26757,3,3,3.0,0.8,0.1,0.1,True
26758,3,9,3.0,0.5,0.4,0.1,False
26759,0,0,3.0,0.8,0.1,0.1,True
26760,1,1,1.0,1.0,0.0,0.0,True
26761,4,9,6.0,0.3,0.2,0.2,False
26762,1,1,1.0,1.0,0.0,0.0,True
26763,2,2,3.0,0.5,0.4,0.1,True
26764,6,6,1.0,1.0,0.0,0.0,True
26765,9,9,3.0,0.5,0.3,0.2,True
26766,8,8,4.0,0.6,0.2,0.1,True
26767,8,8,4.0,0.7,0.1,0.1,True
26768,1,1,1.0,1.0,0.0,0.0,True
26769,1,1,1.0,1.0,0.0,0.0,True
26770,5,5,1.0,1.0,0.0,0.0,True
26771,2,2,1.0,1.0,0.0,0.0,True
26772,9,9,3.0,0.6,0.3,0.1,True
26773,3,3,1.0,1.0,0.0,0.0,True
26774,8,8,5.0,0.5,0.2,0.1,True
26775,9,9,2.0,0.8,0.2,0.0,True
26776,9,9,4.0,0.7,0.1,0.1,True
26777,3,3,3.0,0.8,0.1,0.1,True
26778,4,4,4.0,0.6,0.2,0.1,True
26779,8,8,2.0,0.9,0.1,0.0,True
26780,6,6,1.0,1.0,0.0,0.0,True
26781,1,1,1.0,1.0,0.0,0.0,True
26782,7,7,2.0,0.9,0.1,0.0,True
26783,8,8,3.0,0.8,0.1,0.1,True
26784,6,6,2.0,0.9,0.1,0.0,True
26785,3,3,1.0,1.0,0.0,0.0,True
26786,3,3,1.0,1.0,0.0,0.0,True
26787,3,3,3.0,0.6,0.3,0.1,True
26788,0,0,2.0,0.9,0.1,0.0,True
26789,5,5,5.0,0.6,0.1,0.1,True
26790,9,7,3.0,0.5,0.4,0.1,False
26791,2,2,2.0,0.6,0.4,0.0,True
26792,8,8,2.0,0.6,0.4,0.0,True
26793,7,7,2.0,0.9,0.1,0.0,True
26794,5,5,3.0,0.5,0.3,0.2,True
26795,1,1,1.0,1.0,0.0,0.0,True
26796,0,0,1.0,1.0,0.0,0.0,True
26797,7,7,3.0,0.7,0.2,0.1,True
26798,3,8,4.0,0.4,0.3,0.2,False
26799,1,1,1.0,1.0,0.0,0.0,True
26800,3,3,2.0,0.9,0.1,0.0,True
26801,1,1,1.0,1.0,0.0,0.0,True
26802,1,1,2.0,0.9,0.1,0.0,True
26803,3,3,4.0,0.6,0.2,0.1,True
26804,6,6,2.0,0.7,0.3,0.0,True
26805,4,4,1.0,1.0,0.0,0.0,True
26806,3,7,4.0,0.5,0.3,0.1,False
26807,6,6,2.0,0.9,0.1,0.0,True
26808,6,6,2.0,0.6,0.4,0.0,True
26809,5,5,5.0,0.6,0.1,0.1,True
26810,5,5,4.0,0.4,0.3,0.2,True
26811,2,2,1.0,1.0,0.0,0.0,True
26812,7,1,4.0,0.5,0.3,0.1,False
26813,8,8,1.0,1.0,0.0,0.0,True
26814,5,9,5.0,0.3,0.3,0.2,False
26815,0,0,2.0,0.9,0.1,0.0,True
26816,5,5,2.0,0.8,0.2,0.0,True
26817,9,9,3.0,0.7,0.2,0.1,True
26818,1,1,1.0,1.0,0.0,0.0,True
26819,0,0,3.0,0.8,0.1,0.1,True
26820,2,2,2.0,0.9,0.1,0.0,True
26821,0,0,1.0,1.0,0.0,0.0,True
26822,2,2,3.0,0.5,0.3,0.2,True
26823,1,1,1.0,1.0,0.0,0.0,True
26824,2,2,1.0,1.0,0.0,0.0,True
26825,1,1,1.0,1.0,0.0,0.0,True
26826,1,1,1.0,1.0,0.0,0.0,True
26827,4,4,1.0,1.0,0.0,0.0,True
26828,9,9,3.0,0.7,0.2,0.1,True
26829,1,1,1.0,1.0,0.0,0.0,True
26830,9,9,2.0,0.9,0.1,0.0,True
26831,6,6,2.0,0.7,0.3,0.0,True
26832,8,8,1.0,1.0,0.0,0.0,True
26833,8,9,3.0,0.5,0.4,0.1,False
26834,6,6,3.0,0.7,0.2,0.1,True
26835,8,8,1.0,1.0,0.0,0.0,True
26836,3,3,4.0,0.7,0.1,0.1,True
26837,8,8,2.0,0.9,0.1,0.0,True
26838,1,1,2.0,0.9,0.1,0.0,True
26839,1,1,1.0,1.0,0.0,0.0,True
26840,1,1,1.0,1.0,0.0,0.0,True
26841,3,3,1.0,1.0,0.0,0.0,True
26842,0,0,2.0,0.9,0.1,0.0,True
26843,7,7,1.0,1.0,0.0,0.0,True
26844,4,4,2.0,0.6,0.4,0.0,True
26845,1,1,1.0,1.0,0.0,0.0,True
26846,9,9,2.0,0.9,0.1,0.0,True
26847,0,0,2.0,0.9,0.1,0.0,True
26848,6,6,3.0,0.7,0.2,0.1,True
26849,9,9,3.0,0.7,0.2,0.1,True
26850,6,6,2.0,0.9,0.1,0.0,True
26851,8,8,2.0,0.9,0.1,0.0,True
26852,2,2,3.0,0.8,0.1,0.1,True
26853,1,1,1.0,1.0,0.0,0.0,True
26854,9,9,4.0,0.6,0.2,0.1,True
26855,9,9,3.0,0.4,0.3,0.3,True
26856,1,8,6.0,0.2,0.2,0.2,False
26857,5,5,2.0,0.8,0.2,0.0,True
26858,5,5,3.0,0.8,0.1,0.1,True
26859,5,5,3.0,0.7,0.2,0.1,True
26860,1,1,1.0,1.0,0.0,0.0,True
26861,4,4,3.0,0.6,0.3,0.1,True
26862,1,1,1.0,1.0,0.0,0.0,True
26863,6,6,2.0,0.9,0.1,0.0,True
26864,7,7,3.0,0.8,0.1,0.1,True
26865,4,4,1.0,1.0,0.0,0.0,True
26866,0,0,2.0,0.9,0.1,0.0,True
26867,8,8,3.0,0.8,0.1,0.1,True
26868,1,1,1.0,1.0,0.0,0.0,True
26869,0,0,1.0,1.0,0.0,0.0,True
26870,5,5,6.0,0.5,0.1,0.1,True
26871,7,7,2.0,0.9,0.1,0.0,True
26872,0,0,1.0,1.0,0.0,0.0,True
26873,0,0,1.0,1.0,0.0,0.0,True
26874,6,6,1.0,1.0,0.0,0.0,True
26875,3,3,5.0,0.4,0.2,0.2,True
26876,1,1,1.0,1.0,0.0,0.0,True
26877,6,6,4.0,0.6,0.2,0.1,True
26878,8,8,3.0,0.8,0.1,0.1,True
26879,8,8,3.0,0.8,0.1,0.1,True
26880,3,3,3.0,0.8,0.1,0.1,True
26881,6,6,2.0,0.8,0.2,0.0,True
26882,0,0,1.0,1.0,0.0,0.0,True
26883,4,4,1.0,1.0,0.0,0.0,True
26884,9,9,1.0,1.0,0.0,0.0,True
26885,4,4,1.0,1.0,0.0,0.0,True
26886,2,6,5.0,0.4,0.3,0.1,False
26887,0,0,2.0,0.9,0.1,0.0,True
26888,4,4,2.0,0.9,0.1,0.0,True
26889,5,5,3.0,0.5,0.3,0.2,True
26890,7,7,1.0,1.0,0.0,0.0,True
26891,4,4,1.0,1.0,0.0,0.0,True
26892,1,1,2.0,0.9,0.1,0.0,True
26893,1,1,2.0,0.8,0.2,0.0,True
26894,2,2,3.0,0.8,0.1,0.1,True
26895,2,2,1.0,1.0,0.0,0.0,True
26896,9,9,2.0,0.7,0.3,0.0,True
26897,1,1,2.0,0.9,0.1,0.0,True
26898,6,6,2.0,0.9,0.1,0.0,True
26899,6,6,1.0,1.0,0.0,0.0,True
26900,7,7,3.0,0.8,0.1,0.1,True
26901,9,4,3.0,0.4,0.3,0.3,False
26902,0,0,2.0,0.8,0.2,0.0,True
26903,8,8,2.0,0.9,0.1,0.0,True
26904,5,6,5.0,0.6,0.1,0.1,False
26905,7,7,1.0,1.0,0.0,0.0,True
26906,4,4,1.0,1.0,0.0,0.0,True
26907,2,2,2.0,0.8,0.2,0.0,True
26908,3,3,1.0,1.0,0.0,0.0,True
26909,1,1,1.0,1.0,0.0,0.0,True
26910,7,7,3.0,0.7,0.2,0.1,True
26911,6,6,1.0,1.0,0.0,0.0,True
26912,1,1,1.0,1.0,0.0,0.0,True
26913,6,6,1.0,1.0,0.0,0.0,True
26914,0,0,5.0,0.5,0.2,0.1,True
26915,9,4,3.0,0.5,0.4,0.1,False
26916,2,2,2.0,0.7,0.3,0.0,True
26917,3,3,1.0,1.0,0.0,0.0,True
26918,0,0,4.0,0.5,0.3,0.1,True
26919,2,2,2.0,0.9,0.1,0.0,True
26920,9,9,3.0,0.5,0.4,0.1,True
26921,7,7,1.0,1.0,0.0,0.0,True
26922,2,6,2.0,0.7,0.3,0.0,False
26923,6,6,1.0,1.0,0.0,0.0,True
26924,7,7,1.0,1.0,0.0,0.0,True
26925,7,7,1.0,1.0,0.0,0.0,True
26926,5,5,4.0,0.7,0.1,0.1,True
26927,3,3,3.0,0.6,0.3,0.1,True
26928,6,6,2.0,0.9,0.1,0.0,True
26929,8,8,2.0,0.9,0.1,0.0,True
26930,5,1,5.0,0.4,0.2,0.2,False
26931,1,1,1.0,1.0,0.0,0.0,True
26932,8,8,1.0,1.0,0.0,0.0,True
26933,4,4,2.0,0.9,0.1,0.0,True
26934,7,7,1.0,1.0,0.0,0.0,True
26935,9,7,2.0,0.5,0.5,0.0,False
26936,3,3,1.0,1.0,0.0,0.0,True
26937,1,1,1.0,1.0,0.0,0.0,True
26938,4,4,1.0,1.0,0.0,0.0,True
26939,7,7,1.0,1.0,0.0,0.0,True
26940,7,7,1.0,1.0,0.0,0.0,True
26941,7,9,2.0,0.6,0.4,0.0,False
26942,5,5,2.0,0.9,0.1,0.0,True
26943,4,4,1.0,1.0,0.0,0.0,True
26944,8,8,2.0,0.9,0.1,0.0,True
26945,3,3,4.0,0.5,0.3,0.1,True
26946,0,0,1.0,1.0,0.0,0.0,True
26947,6,6,2.0,0.5,0.5,0.0,True
26948,4,4,1.0,1.0,0.0,0.0,True
26949,9,7,4.0,0.5,0.2,0.2,False
26950,5,5,2.0,0.8,0.2,0.0,True
26951,5,3,4.0,0.4,0.3,0.2,False
26952,3,3,5.0,0.3,0.3,0.2,True
26953,7,7,2.0,0.8,0.2,0.0,True
26954,1,1,1.0,1.0,0.0,0.0,True
26955,1,1,1.0,1.0,0.0,0.0,True
26956,1,1,2.0,0.9,0.1,0.0,True
26957,0,0,2.0,0.9,0.1,0.0,True
26958,7,7,1.0,1.0,0.0,0.0,True
26959,1,1,1.0,1.0,0.0,0.0,True
26960,9,9,4.0,0.5,0.2,0.2,True
26961,3,3,1.0,1.0,0.0,0.0,True
26962,1,1,2.0,0.9,0.1,0.0,True
26963,4,4,4.0,0.7,0.1,0.1,True
26964,3,3,3.0,0.7,0.2,0.1,True
26965,6,6,1.0,1.0,0.0,0.0,True
26966,5,5,3.0,0.7,0.2,0.1,True
26967,4,4,1.0,1.0,0.0,0.0,True
26968,7,7,2.0,0.9,0.1,0.0,True
26969,0,0,3.0,0.7,0.2,0.1,True
26970,4,4,1.0,1.0,0.0,0.0,True
26971,6,6,1.0,1.0,0.0,0.0,True
26972,9,9,3.0,0.8,0.1,0.1,True
26973,6,6,2.0,0.8,0.2,0.0,True
26974,2,8,5.0,0.5,0.2,0.1,False
26975,7,1,4.0,0.4,0.3,0.2,False
26976,7,7,2.0,0.9,0.1,0.0,True
26977,6,6,1.0,1.0,0.0,0.0,True
26978,3,3,4.0,0.6,0.2,0.1,True
26979,0,0,1.0,1.0,0.0,0.0,True
26980,3,3,4.0,0.7,0.1,0.1,True
26981,2,2,3.0,0.8,0.1,0.1,True
26982,0,0,1.0,1.0,0.0,0.0,True
26983,2,4,4.0,0.5,0.3,0.1,False
26984,7,7,2.0,0.8,0.2,0.0,True
26985,7,7,4.0,0.5,0.2,0.2,True
26986,6,6,3.0,0.8,0.1,0.1,True
26987,1,1,1.0,1.0,0.0,0.0,True
26988,1,1,1.0,1.0,0.0,0.0,True
26989,9,4,4.0,0.3,0.3,0.2,False
26990,9,9,2.0,0.9,0.1,0.0,True
26991,4,4,2.0,0.9,0.1,0.0,True
26992,6,6,2.0,0.9,0.1,0.0,True
26993,3,3,5.0,0.6,0.1,0.1,True
26994,8,8,1.0,1.0,0.0,0.0,True
26995,5,5,4.0,0.6,0.2,0.1,True
26996,2,2,1.0,1.0,0.0,0.0,True
26997,4,4,3.0,0.8,0.1,0.1,True
26998,9,8,4.0,0.5,0.2,0.2,False
26999,3,3,1.0,1.0,0.0,0.0,True
27000,4,4,2.0,0.9,0.1,0.0,True
27001,4,4,3.0,0.5,0.4,0.1,True
27002,1,1,2.0,0.9,0.1,0.0,True
27003,0,0,1.0,1.0,0.0,0.0,True
27004,3,3,3.0,0.5,0.3,0.2,True
27005,4,6,4.0,0.4,0.4,0.1,False
27006,1,1,1.0,1.0,0.0,0.0,True
27007,7,9,3.0,0.6,0.2,0.2,False
27008,5,1,4.0,0.4,0.4,0.1,False
27009,5,5,2.0,0.9,0.1,0.0,True
27010,4,4,2.0,0.9,0.1,0.0,True
27011,9,9,4.0,0.4,0.4,0.1,True
27012,1,1,3.0,0.7,0.2,0.1,True
27013,9,9,2.0,0.9,0.1,0.0,True
27014,2,2,1.0,1.0,0.0,0.0,True
27015,6,6,3.0,0.7,0.2,0.1,True
27016,8,8,2.0,0.8,0.2,0.0,True
27017,7,7,3.0,0.7,0.2,0.1,True
27018,8,8,3.0,0.7,0.2,0.1,True
27019,2,2,1.0,1.0,0.0,0.0,True
27020,4,4,1.0,1.0,0.0,0.0,True
27021,2,2,7.0,0.4,0.1,0.1,True
27022,4,4,2.0,0.7,0.3,0.0,True
27023,3,3,3.0,0.8,0.1,0.1,True
27024,4,4,3.0,0.7,0.2,0.1,True
27025,4,4,1.0,1.0,0.0,0.0,True
27026,2,2,3.0,0.5,0.4,0.1,True
27027,6,6,2.0,0.7,0.3,0.0,True
27028,5,5,2.0,0.9,0.1,0.0,True
27029,8,8,3.0,0.8,0.1,0.1,True
27030,9,9,2.0,0.9,0.1,0.0,True
27031,6,6,1.0,1.0,0.0,0.0,True
27032,5,5,2.0,0.6,0.4,0.0,True
27033,1,1,1.0,1.0,0.0,0.0,True
27034,6,6,2.0,0.9,0.1,0.0,True
27035,2,6,4.0,0.6,0.2,0.1,False
27036,9,8,5.0,0.4,0.2,0.2,False
27037,6,6,1.0,1.0,0.0,0.0,True
27038,6,4,4.0,0.4,0.3,0.2,False
27039,7,7,2.0,0.8,0.2,0.0,True
27040,4,4,3.0,0.8,0.1,0.1,True
27041,3,3,6.0,0.3,0.3,0.1,True
27042,5,5,2.0,0.8,0.2,0.0,True
27043,8,8,3.0,0.8,0.1,0.1,True
27044,7,7,2.0,0.8,0.2,0.0,True
27045,2,2,2.0,0.9,0.1,0.0,True
27046,3,9,2.0,0.9,0.1,0.0,False
27047,4,4,2.0,0.7,0.3,0.0,True
27048,2,2,1.0,1.0,0.0,0.0,True
27049,4,4,3.0,0.7,0.2,0.1,True
27050,8,8,3.0,0.8,0.1,0.1,True
27051,3,3,2.0,0.9,0.1,0.0,True
27052,9,9,2.0,0.6,0.4,0.0,True
27053,1,1,1.0,1.0,0.0,0.0,True
27054,0,0,4.0,0.6,0.2,0.1,True
27055,4,4,2.0,0.8,0.2,0.0,True
27056,3,3,3.0,0.5,0.4,0.1,True
27057,8,8,4.0,0.7,0.1,0.1,True
27058,9,9,2.0,0.9,0.1,0.0,True
27059,8,8,5.0,0.4,0.2,0.2,True
27060,9,8,5.0,0.3,0.3,0.2,False
27061,6,6,1.0,1.0,0.0,0.0,True
27062,7,7,3.0,0.5,0.3,0.2,True
27063,8,8,3.0,0.6,0.2,0.2,True
27064,5,5,4.0,0.5,0.3,0.1,True
27065,9,9,1.0,1.0,0.0,0.0,True
27066,3,8,4.0,0.4,0.3,0.2,False
27067,4,4,2.0,0.9,0.1,0.0,True
27068,5,5,4.0,0.7,0.1,0.1,True
27069,0,0,1.0,1.0,0.0,0.0,True
27070,9,9,4.0,0.5,0.2,0.2,True
27071,9,4,3.0,0.5,0.4,0.1,False
27072,9,9,3.0,0.7,0.2,0.1,True
27073,1,1,1.0,1.0,0.0,0.0,True
27074,9,9,2.0,0.9,0.1,0.0,True
27075,3,3,1.0,1.0,0.0,0.0,True
27076,8,8,3.0,0.8,0.1,0.1,True
27077,8,8,4.0,0.6,0.2,0.1,True
27078,3,3,3.0,0.6,0.3,0.1,True
27079,9,9,2.0,0.9,0.1,0.0,True
27080,1,1,1.0,1.0,0.0,0.0,True
27081,6,6,3.0,0.8,0.1,0.1,True
27082,1,1,1.0,1.0,0.0,0.0,True
27083,7,7,1.0,1.0,0.0,0.0,True
27084,0,0,5.0,0.6,0.1,0.1,True
27085,8,8,3.0,0.7,0.2,0.1,True
27086,8,8,1.0,1.0,0.0,0.0,True
27087,7,7,1.0,1.0,0.0,0.0,True
27088,3,0,7.0,0.3,0.2,0.1,False
27089,4,4,4.0,0.4,0.4,0.1,True
27090,5,5,3.0,0.8,0.1,0.1,True
27091,3,3,1.0,1.0,0.0,0.0,True
27092,5,0,6.0,0.3,0.2,0.2,False
27093,6,6,2.0,0.9,0.1,0.0,True
27094,0,0,1.0,1.0,0.0,0.0,True
27095,5,5,2.0,0.9,0.1,0.0,True
27096,8,5,5.0,0.4,0.3,0.1,False
27097,8,8,1.0,1.0,0.0,0.0,True
27098,1,1,4.0,0.5,0.3,0.1,True
27099,1,1,3.0,0.8,0.1,0.1,True
27100,0,0,1.0,1.0,0.0,0.0,True
27101,1,1,1.0,1.0,0.0,0.0,True
27102,1,1,1.0,1.0,0.0,0.0,True
27103,3,3,1.0,1.0,0.0,0.0,True
27104,3,3,5.0,0.3,0.3,0.2,True
27105,4,4,4.0,0.6,0.2,0.1,True
27106,0,0,1.0,1.0,0.0,0.0,True
27107,7,7,2.0,0.9,0.1,0.0,True
27108,5,5,2.0,0.6,0.4,0.0,True
27109,9,9,2.0,0.9,0.1,0.0,True
27110,1,1,2.0,0.9,0.1,0.0,True
27111,4,4,2.0,0.9,0.1,0.0,True
27112,0,0,1.0,1.0,0.0,0.0,True
27113,6,6,1.0,1.0,0.0,0.0,True
27114,0,0,1.0,1.0,0.0,0.0,True
27115,5,2,5.0,0.3,0.3,0.2,False
27116,8,8,2.0,0.9,0.1,0.0,True
27117,0,0,3.0,0.7,0.2,0.1,True
27118,0,0,1.0,1.0,0.0,0.0,True
27119,6,6,2.0,0.8,0.2,0.0,True
27120,3,3,1.0,1.0,0.0,0.0,True
27121,6,6,2.0,0.6,0.4,0.0,True
27122,1,1,2.0,0.9,0.1,0.0,True
27123,0,0,1.0,1.0,0.0,0.0,True
27124,4,9,3.0,0.5,0.4,0.1,False
27125,4,4,1.0,1.0,0.0,0.0,True
27126,0,0,2.0,0.9,0.1,0.0,True
27127,9,9,3.0,0.8,0.1,0.1,True
27128,5,5,3.0,0.7,0.2,0.1,True
27129,8,8,4.0,0.6,0.2,0.1,True
27130,0,0,3.0,0.8,0.1,0.1,True
27131,9,9,3.0,0.7,0.2,0.1,True
27132,7,7,2.0,0.9,0.1,0.0,True
27133,2,4,2.0,0.9,0.1,0.0,False
27134,5,0,2.0,0.6,0.4,0.0,False
27135,1,1,2.0,0.9,0.1,0.0,True
27136,9,9,4.0,0.7,0.1,0.1,True
27137,6,6,2.0,0.9,0.1,0.0,True
27138,9,9,3.0,0.8,0.1,0.1,True
27139,7,7,2.0,0.9,0.1,0.0,True
27140,5,5,2.0,0.7,0.3,0.0,True
27141,2,0,2.0,0.8,0.2,0.0,False
27142,2,2,1.0,1.0,0.0,0.0,True
27143,3,3,3.0,0.8,0.1,0.1,True
27144,1,1,3.0,0.8,0.1,0.1,True
27145,3,3,2.0,0.6,0.4,0.0,True
27146,6,6,4.0,0.5,0.2,0.2,True
27147,2,2,1.0,1.0,0.0,0.0,True
27148,3,3,3.0,0.8,0.1,0.1,True
27149,2,2,4.0,0.7,0.1,0.1,True
27150,8,8,5.0,0.6,0.1,0.1,True
27151,4,4,2.0,0.8,0.2,0.0,True
27152,1,1,1.0,1.0,0.0,0.0,True
27153,4,4,2.0,0.6,0.4,0.0,True
27154,7,7,3.0,0.5,0.4,0.1,True
27155,2,2,2.0,0.9,0.1,0.0,True
27156,4,4,1.0,1.0,0.0,0.0,True
27157,7,7,1.0,1.0,0.0,0.0,True
27158,6,6,1.0,1.0,0.0,0.0,True
27159,5,6,4.0,0.6,0.2,0.1,False
27160,3,3,2.0,0.9,0.1,0.0,True
27161,2,2,3.0,0.8,0.1,0.1,True
27162,5,5,3.0,0.5,0.3,0.2,True
27163,3,3,2.0,0.9,0.1,0.0,True
27164,3,3,3.0,0.8,0.1,0.1,True
27165,5,5,2.0,0.9,0.1,0.0,True
27166,4,8,4.0,0.3,0.3,0.2,False
27167,8,8,1.0,1.0,0.0,0.0,True
27168,2,2,1.0,1.0,0.0,0.0,True
27169,9,9,2.0,0.9,0.1,0.0,True
27170,7,7,2.0,0.9,0.1,0.0,True
27171,9,9,2.0,0.7,0.3,0.0,True
27172,9,9,2.0,0.5,0.5,0.0,True
27173,7,7,2.0,0.8,0.2,0.0,True
27174,8,8,2.0,0.7,0.3,0.0,True
27175,9,9,3.0,0.6,0.3,0.1,True
27176,2,6,7.0,0.2,0.2,0.2,False
27177,9,9,4.0,0.3,0.3,0.2,True
27178,6,6,1.0,1.0,0.0,0.0,True
27179,0,0,3.0,0.8,0.1,0.1,True
27180,8,8,3.0,0.8,0.1,0.1,True
27181,0,0,1.0,1.0,0.0,0.0,True
27182,7,7,2.0,0.9,0.1,0.0,True
27183,4,4,3.0,0.6,0.3,0.1,True
27184,3,3,1.0,1.0,0.0,0.0,True
27185,4,4,2.0,0.9,0.1,0.0,True
27186,2,2,5.0,0.6,0.1,0.1,True
27187,5,5,2.0,0.9,0.1,0.0,True
27188,1,1,1.0,1.0,0.0,0.0,True
27189,2,2,1.0,1.0,0.0,0.0,True
27190,8,8,1.0,1.0,0.0,0.0,True
27191,1,1,3.0,0.7,0.2,0.1,True
27192,7,9,3.0,0.4,0.4,0.2,False
27193,4,4,2.0,0.9,0.1,0.0,True
27194,0,0,1.0,1.0,0.0,0.0,True
27195,9,9,3.0,0.8,0.1,0.1,True
27196,4,4,3.0,0.7,0.2,0.1,True
27197,4,4,2.0,0.9,0.1,0.0,True
27198,9,9,2.0,0.5,0.5,0.0,True
27199,8,8,2.0,0.7,0.3,0.0,True
27200,6,6,2.0,0.8,0.2,0.0,True
27201,0,0,1.0,1.0,0.0,0.0,True
27202,7,7,1.0,1.0,0.0,0.0,True
27203,7,7,2.0,0.9,0.1,0.0,True
27204,9,9,2.0,0.7,0.3,0.0,True
27205,2,2,1.0,1.0,0.0,0.0,True
27206,5,5,4.0,0.5,0.3,0.1,True
27207,5,5,4.0,0.6,0.2,0.1,True
27208,8,8,4.0,0.6,0.2,0.1,True
27209,8,8,3.0,0.7,0.2,0.1,True
27210,3,9,5.0,0.3,0.3,0.2,False
27211,1,1,3.0,0.6,0.3,0.1,True
27212,5,5,4.0,0.5,0.2,0.2,True
27213,5,5,3.0,0.8,0.1,0.1,True
27214,1,1,1.0,1.0,0.0,0.0,True
27215,6,6,5.0,0.3,0.3,0.2,True
27216,5,5,4.0,0.5,0.3,0.1,True
27217,7,4,3.0,0.4,0.4,0.2,False
27218,3,3,4.0,0.6,0.2,0.1,True
27219,8,3,5.0,0.4,0.3,0.1,False
27220,4,4,2.0,0.9,0.1,0.0,True
27221,0,0,2.0,0.9,0.1,0.0,True
27222,6,6,1.0,1.0,0.0,0.0,True
27223,7,9,3.0,0.4,0.4,0.2,False
27224,7,4,2.0,0.6,0.4,0.0,False
27225,3,3,2.0,0.9,0.1,0.0,True
27226,1,3,4.0,0.3,0.3,0.2,False
27227,4,4,2.0,0.7,0.3,0.0,True
27228,5,5,2.0,0.9,0.1,0.0,True
27229,4,4,1.0,1.0,0.0,0.0,True
27230,6,6,1.0,1.0,0.0,0.0,True
27231,9,4,2.0,0.6,0.4,0.0,False
27232,6,6,1.0,1.0,0.0,0.0,True
27233,0,0,3.0,0.8,0.1,0.1,True
27234,4,4,1.0,1.0,0.0,0.0,True
27235,6,6,1.0,1.0,0.0,0.0,True
27236,7,7,3.0,0.8,0.1,0.1,True
27237,6,6,1.0,1.0,0.0,0.0,True
27238,9,9,3.0,0.7,0.2,0.1,True
27239,8,8,4.0,0.3,0.3,0.2,True
27240,9,9,2.0,0.7,0.3,0.0,True
27241,5,5,2.0,0.6,0.4,0.0,True
27242,4,4,4.0,0.5,0.2,0.2,True
27243,7,7,2.0,0.9,0.1,0.0,True
27244,2,2,3.0,0.8,0.1,0.1,True
27245,9,9,2.0,0.7,0.3,0.0,True
27246,1,1,4.0,0.4,0.3,0.2,True
27247,0,0,1.0,1.0,0.0,0.0,True
27248,9,9,2.0,0.6,0.4,0.0,True
27249,6,6,2.0,0.9,0.1,0.0,True
27250,7,7,2.0,0.9,0.1,0.0,True
27251,8,8,2.0,0.8,0.2,0.0,True
27252,2,2,2.0,0.9,0.1,0.0,True
27253,1,1,3.0,0.7,0.2,0.1,True
27254,9,9,2.0,0.9,0.1,0.0,True
27255,9,9,3.0,0.8,0.1,0.1,True
27256,9,9,3.0,0.8,0.1,0.1,True
27257,1,1,2.0,0.9,0.1,0.0,True
27258,7,9,5.0,0.3,0.2,0.2,False
27259,4,4,2.0,0.9,0.1,0.0,True
27260,3,3,2.0,0.7,0.3,0.0,True
27261,3,3,1.0,1.0,0.0,0.0,True
27262,8,8,4.0,0.7,0.1,0.1,True
27263,0,0,1.0,1.0,0.0,0.0,True
27264,3,3,7.0,0.2,0.2,0.2,True
27265,2,2,2.0,0.9,0.1,0.0,True
27266,0,0,3.0,0.6,0.2,0.2,True
27267,9,4,3.0,0.5,0.3,0.2,False
27268,1,1,2.0,0.9,0.1,0.0,True
27269,4,4,1.0,1.0,0.0,0.0,True
27270,8,8,2.0,0.9,0.1,0.0,True
27271,0,0,1.0,1.0,0.0,0.0,True
27272,6,6,4.0,0.6,0.2,0.1,True
27273,3,3,4.0,0.4,0.3,0.2,True
27274,8,9,4.0,0.4,0.3,0.2,False
27275,3,3,3.0,0.7,0.2,0.1,True
27276,7,7,1.0,1.0,0.0,0.0,True
27277,9,9,2.0,0.7,0.3,0.0,True
27278,8,8,3.0,0.7,0.2,0.1,True
27279,7,7,1.0,1.0,0.0,0.0,True
27280,1,1,1.0,1.0,0.0,0.0,True
27281,1,1,1.0,1.0,0.0,0.0,True
27282,1,1,3.0,0.7,0.2,0.1,True
27283,1,1,1.0,1.0,0.0,0.0,True
27284,2,2,2.0,0.6,0.4,0.0,True
27285,3,3,2.0,0.9,0.1,0.0,True
27286,7,7,3.0,0.7,0.2,0.1,True
27287,2,2,5.0,0.4,0.2,0.2,True
27288,8,8,3.0,0.8,0.1,0.1,True
27289,6,6,1.0,1.0,0.0,0.0,True
27290,4,4,3.0,0.8,0.1,0.1,True
27291,5,4,3.0,0.4,0.3,0.3,False
